genome_id	source_category	fasta_path	GCA	BioSample	ST	country	year	assembly_status	is_ST50	notes
GCF_051030405.1	background		GCF_051030405.1	SAMN46338985		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051030425.1	background		GCF_051030425.1	SAMN46338984		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051030445.1	background		GCF_051030445.1	SAMN46338983		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051030485.1	background		GCF_051030485.1	SAMN46338982		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051030505.1	background		GCF_051030505.1	SAMN46338981		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051030525.1	background		GCF_051030525.1	SAMN46338980		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051030545.1	background		GCF_051030545.1	SAMN46338978		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051030565.1	background		GCF_051030565.1	SAMN46338977		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051030585.1	background		GCF_051030585.1	SAMN46338979		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051030605.1	background		GCF_051030605.1	SAMN46338976		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051030625.1	background		GCF_051030625.1	SAMN46338974		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051030645.1	background		GCF_051030645.1	SAMN46338975		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051030665.1	background		GCF_051030665.1	SAMN46338973		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051030685.1	background		GCF_051030685.1	SAMN46338971		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051030705.1	background		GCF_051030705.1	SAMN46338972		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051030725.1	background		GCF_051030725.1	SAMN46338970		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051030745.1	background		GCF_051030745.1	SAMN46338969		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051030765.1	background		GCF_051030765.1	SAMN46338968		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051030785.1	background		GCF_051030785.1	SAMN46338967		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051030805.1	background		GCF_051030805.1	SAMN46338966		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051030815.1	background		GCF_051030815.1	SAMN46338965		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051030885.1	background		GCF_051030885.1	SAMN46338964		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051030925.1	background		GCF_051030925.1	SAMN46338962		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051030945.1	background		GCF_051030945.1	SAMN46338963		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051030965.1	background		GCF_051030965.1	SAMN46338961		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031045.1	background		GCF_051031045.1	SAMN46338960		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031065.1	background		GCF_051031065.1	SAMN46338959		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031085.1	background		GCF_051031085.1	SAMN46338958		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031165.1	background		GCF_051031165.1	SAMN46338956		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031185.1	background		GCF_051031185.1	SAMN46338957		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031205.1	background		GCF_051031205.1	SAMN46338955		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031245.1	background		GCF_051031245.1	SAMN46338952		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031265.1	background		GCF_051031265.1	SAMN46338954		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031275.1	background		GCF_051031275.1	SAMN46338953		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031305.1	background		GCF_051031305.1	SAMN46338951		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031325.1	background		GCF_051031325.1	SAMN46338949		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031345.1	background		GCF_051031345.1	SAMN46338950		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031365.1	background		GCF_051031365.1	SAMN46338948		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031385.1	background		GCF_051031385.1	SAMN46338946		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031405.1	background		GCF_051031405.1	SAMN46338947		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031425.1	background		GCF_051031425.1	SAMN46338945		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031445.1	background		GCF_051031445.1	SAMN46338944		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031465.1	background		GCF_051031465.1	SAMN46338943		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031485.1	background		GCF_051031485.1	SAMN46338942		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031505.1	background		GCF_051031505.1	SAMN46338941		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031525.1	background		GCF_051031525.1	SAMN46338940		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031545.1	background		GCF_051031545.1	SAMN46338938		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031575.1	background		GCF_051031575.1	SAMN46338939		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031605.1	background		GCF_051031605.1	SAMN46338937		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031625.1	background		GCF_051031625.1	SAMN46338936		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031645.1	background		GCF_051031645.1	SAMN46338935		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031665.1	background		GCF_051031665.1	SAMN46338934		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031685.1	background		GCF_051031685.1	SAMN46338932		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031705.1	background		GCF_051031705.1	SAMN46338933		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031725.1	background		GCF_051031725.1	SAMN46338931		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031745.1	background		GCF_051031745.1	SAMN46338930		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031765.1	background		GCF_051031765.1	SAMN46338929		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031785.1	background		GCF_051031785.1	SAMN46338927		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031805.1	background		GCF_051031805.1	SAMN46338928		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031825.1	background		GCF_051031825.1	SAMN46338926		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031845.1	background		GCF_051031845.1	SAMN46338923		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031865.1	background		GCF_051031865.1	SAMN46338925		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031885.1	background		GCF_051031885.1	SAMN46338924		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031905.1	background		GCF_051031905.1	SAMN46338920		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031925.1	background		GCF_051031925.1	SAMN46338922		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051031945.1	background		GCF_051031945.1	SAMN46338921		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051032025.1	background		GCF_051032025.1	SAMN46338919		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051032045.1	background		GCF_051032045.1	SAMN46338918		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051032105.1	background		GCF_051032105.1	SAMN46338917		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051032145.1	background		GCF_051032145.1	SAMN46338916		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051032165.1	background		GCF_051032165.1	SAMN46338915		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051032205.1	background		GCF_051032205.1	SAMN46338913		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051032225.1	background		GCF_051032225.1	SAMN46338914		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051032285.1	background		GCF_051032285.1	SAMN46338912		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051032305.1	background		GCF_051032305.1	SAMN46338911		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051032365.1	background		GCF_051032365.1	SAMN46338910		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051032385.1	background		GCF_051032385.1	SAMN46338907		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051032425.1	background		GCF_051032425.1	SAMN46338909		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051032465.1	background		GCF_051032465.1	SAMN46338906		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051032495.1	background		GCF_051032495.1	SAMN46338908		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051032545.1	background		GCF_051032545.1	SAMN46338905		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051032585.1	background		GCF_051032585.1	SAMN46338904		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051032605.1	background		GCF_051032605.1	SAMN46338903		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051032625.1	background		GCF_051032625.1	SAMN46338902		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051032645.1	background		GCF_051032645.1	SAMN46338900		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051032665.1	background		GCF_051032665.1	SAMN46338901		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051032685.1	background		GCF_051032685.1	SAMN46338899		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051032705.1	background		GCF_051032705.1	SAMN46338897		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051032725.1	background		GCF_051032725.1	SAMN46338898		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051032765.1	background		GCF_051032765.1	SAMN46338896		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051032785.1	background		GCF_051032785.1	SAMN46338895		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051032805.1	background		GCF_051032805.1	SAMN46338894		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051032825.1	background		GCF_051032825.1	SAMN46338893		China:Shanghai	2021	suppressed	NO	source:NCBI_background
GCF_051032845.1	background		GCF_051032845.1	SAMN46338892		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051032865.1	background		GCF_051032865.1	SAMN46338891		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051032885.1	background		GCF_051032885.1	SAMN46338890		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051032905.1	background		GCF_051032905.1	SAMN46338889		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051032925.1	background		GCF_051032925.1	SAMN46338888		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051032945.1	background		GCF_051032945.1	SAMN46338887		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051032965.1	background		GCF_051032965.1	SAMN46338886		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051032985.1	background		GCF_051032985.1	SAMN46338885		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033005.1	background		GCF_051033005.1	SAMN46338884		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033025.1	background		GCF_051033025.1	SAMN46338883		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033045.1	background		GCF_051033045.1	SAMN46338882		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033065.1	background		GCF_051033065.1	SAMN46338881		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033105.1	background		GCF_051033105.1	SAMN46338879		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033125.1	background		GCF_051033125.1	SAMN46338880		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033185.1	background		GCF_051033185.1	SAMN46338878		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033205.1	background		GCF_051033205.1	SAMN46338877		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033225.1	background		GCF_051033225.1	SAMN46338876		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033305.1	background		GCF_051033305.1	SAMN46338874		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033325.1	background		GCF_051033325.1	SAMN46338873		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033345.1	background		GCF_051033345.1	SAMN46338875		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033365.1	background		GCF_051033365.1	SAMN46338871		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033385.1	background		GCF_051033385.1	SAMN46338872		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033405.1	background		GCF_051033405.1	SAMN46338870		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033425.1	background		GCF_051033425.1	SAMN46338869		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033445.1	background		GCF_051033445.1	SAMN46338868		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033465.1	background		GCF_051033465.1	SAMN46338867		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033485.1	background		GCF_051033485.1	SAMN46338866		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033505.1	background		GCF_051033505.1	SAMN46338865		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033525.1	background		GCF_051033525.1	SAMN46338864		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033545.1	background		GCF_051033545.1	SAMN46338863		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033565.1	background		GCF_051033565.1	SAMN46338862		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033585.1	background		GCF_051033585.1	SAMN46338861		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033605.1	background		GCF_051033605.1	SAMN46338860		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033625.1	background		GCF_051033625.1	SAMN46338859		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033645.1	background		GCF_051033645.1	SAMN46338858		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033665.1	background		GCF_051033665.1	SAMN46338856		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033685.1	background		GCF_051033685.1	SAMN46338857		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033705.1	background		GCF_051033705.1	SAMN46338855		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033745.1	background		GCF_051033745.1	SAMN46338854		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033765.1	background		GCF_051033765.1	SAMN46338853		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033785.1	background		GCF_051033785.1	SAMN46338852		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033805.1	background		GCF_051033805.1	SAMN46338851		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033825.1	background		GCF_051033825.1	SAMN46338850		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033845.1	background		GCF_051033845.1	SAMN46338849		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033865.1	background		GCF_051033865.1	SAMN46338848		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033885.1	background		GCF_051033885.1	SAMN46338847		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033905.1	background		GCF_051033905.1	SAMN46338846		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033925.1	background		GCF_051033925.1	SAMN46338844		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033945.1	background		GCF_051033945.1	SAMN46338845		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033965.1	background		GCF_051033965.1	SAMN46338842		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051033985.1	background		GCF_051033985.1	SAMN46338843		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051034005.1	background		GCF_051034005.1	SAMN46338841		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051034025.1	background		GCF_051034025.1	SAMN46338839		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051034045.1	background		GCF_051034045.1	SAMN46338840		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051034085.1	background		GCF_051034085.1	SAMN46338838		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051034165.1	background		GCF_051034165.1	SAMN46338837		China:Shanghai	2020	suppressed	NO	source:NCBI_background
GCF_051034185.1	background		GCF_051034185.1	SAMN46338835		China:Shanghai	2020	suppressed	NO	source:NCBI_background
